Func1,Func2,Func3,Func4,Func5,Func6,Func7,Func8,Func9,Func10,Func11,Func12,Func13,Func14,Func15,Func16,Func17,Func18,Func19,Func20,Func21,Func22,Func23,Func24,Func25,Func26,Func27,Func28,Func29,Func30,Func31,Func32,Func33,Func34,Func35,Func36,Func37,Func38,Func39,Func40,Func41,Func42,Func43,Func44,Func45,Func46,Func47,Func48,Func49,Func50,Func51,Func52,Func53,Func54,Func55,Func56,Func57,Func58,Func59,Func60,Func61,Func62,Func63,Func64,Func65,Func66,Func67,Func68,Func69,Func70,Func71,Func72
6813.449621,20032.32129,1194.835186,2785.707275,3853.307486,1026.945829,834.8691463,810.7633591,1676.71299,954.6403885,5131.0637,937.0858669,800.8623123,986.833334,7252.537489,19979.74992,2493.582249,839.3576145,1335.74748,4134.943962,796.807766,67636.3256,813.7362003,854.2792797,25372.74075,5133.641481,1763.494968,1974.26486,817.2147274,121717.9477,10286.44586,814.9819374,1675.866604,6254.628897,1137.447596,36835.95705,795.0265408,1073.657513,1093.688488,10514.23335,1532.521248,10446.24591,15597.49675,601007.9651,796.1757183,44957.68857,2791.452646,858.8266373,835.3326321,1534.007788,6824.031738,4768.290771,3371.763916,1183.350325,794.1608429,797.0342636,795.2172756,1334.841013,2207.269192,1034.112215,2592.65852,894.9224949,802.6857376,894.4878578,1324.828148,858.9365482,916.3117409,874.8991489,974.5190144,2242.654324,894.951582,3524.493694
6804.943085,20017.323,1232.004881,2520.527832,3794.928074,1017.223835,816.649437,815.4170513,1654.267788,853.597641,5135.25629,934.9842072,799.3953228,993.6351776,7112.410545,20452.22783,2611.284733,850.3375053,1295.560837,3975.353241,806.3864708,66303.16925,798.0470657,799.216032,25866.11366,4834.970236,1753.156662,1916.045189,816.7731762,121455.1625,10302.24919,1034.213543,1911.999226,6174.4802,1136.143684,36235.61502,814.7783279,1089.584827,1115.462303,10014.59241,1473.122835,10255.94735,14184.93652,585682.9696,805.5107594,45935.18043,3034.64818,859.637022,835.2282047,1576.532364,6769.592285,1801.230957,3226.094727,1177.088261,798.2065678,793.5204506,813.8906956,1391.844034,1955.91259,996.2399006,2618.193865,893.5146332,795.0944901,932.9366684,1335.076332,854.3729782,805.6092262,934.2303276,854.5117378,2268.768787,936.2831116,3440.4881
6807.329416,21914.89722,1175.656796,2748.474609,4016.790628,1015.537024,814.2623901,800.1952171,1654.252768,935.2924824,5155.094385,954.9665451,812.9758835,995.8441257,7094.669819,20301.80621,2595.107555,837.4636173,1294.295311,4175.13752,793.4165001,67937.73866,799.0591526,795.3431606,24858.81042,4834.63645,1712.722301,1914.897203,834.4871998,61215.16252,10607.35226,819.1919327,1655.901909,6096.361399,1095.331669,37150.3408,1073.655605,1055.994272,1132.917643,11094.50579,1717.317343,10175.65823,14337.86082,577291.7132,803.2255173,44659.42812,3056.409359,879.3208599,856.3978672,1608.296156,6795.862061,1897.13623,3670.009277,1149.156809,795.1376438,797.7612019,814.7919178,1335.288048,1892.26532,1057.33633,2714.036703,876.2557507,800.1925945,1444.884777,1584.174871,925.4541397,958.2443237,1045.560598,876.0955334,2193.85314,875.6277561,3426.047802
6809.030056,19826.40625,1214.000702,2624.21875,3680.964231,1018.578529,815.5219555,801.4810085,1655.609369,896.0309029,5155.818939,958.231926,797.1591949,974.7064114,7138.218403,20196.29502,2942.320824,834.7814083,1614.332438,4013.509989,792.9272652,70778.27334,1393.545866,1117.998838,24943.42828,4793.590069,1733.290434,1976.046801,813.2617474,33779.30307,10238.39068,856.8620682,1675.2038,6532.330036,1114.390135,35521.29245,801.9912243,1074.768305,1096.034765,10033.20313,1515.143156,10075.57344,14023.95725,597748.5504,1105.960131,44357.3904,2591.158867,883.7385178,843.4517384,1670.271635,7159.84668,1795.834229,3649.878174,1151.569366,1059.221983,795.8612442,797.5444794,1374.485016,2017.179489,1015.14411,2612.855911,910.4213715,820.0137615,918.8685417,1329.622269,868.6003685,904.6487808,874.9997616,836.2030983,2233.422041,832.6745033,3469.160795
6802.552462,20542.625,1235.510349,2630.532715,3835.502863,1319.415808,814.7976398,797.9967594,1694.859743,894.1643238,5138.733387,956.859827,801.2471199,975.8532047,7213.232994,19889.44769,2587.39543,855.1895618,1316.885233,4074.043751,796.8316078,68201.47061,794.8253155,815.7389164,25322.28136,4874.31097,1656.103849,2015.305281,800.6751537,121758.3768,10250.42725,825.1926899,1676.347017,6174.399376,1134.373665,36675.58146,813.4064674,1073.759556,1137.887716,10015.43736,1535.125256,10352.70095,14356.77719,578819.9973,827.0189762,46297.01948,3134.12714,844.36059,834.6085548,1667.47117,6820.390137,2012.844238,3334.664795,1209.268093,810.8179569,795.8304882,813.8539791,1395.673037,1951.048851,1013.728142,2734.992981,874.0508556,807.6074123,1239.632607,1371.957779,870.377779,928.9336205,896.7506886,844.2153931,2213.39345,815.2332306,3592.700005
6805.621862,20235.26392,1173.856974,3122.912842,4073.174953,1328.478813,813.3914471,813.2779598,1639.216661,895.2047825,5215.210438,1154.507637,840.252161,1013.999224,7261.647701,20095.8209,2608.19912,849.8957157,1274.73855,4211.202145,812.2565746,65843.611,834.8402977,813.1093979,25007.80249,4856.778383,1693.623304,2258.771896,800.7872105,60980.24321,10320.70827,818.117857,1674.772024,6797.109842,1174.412489,37637.07137,799.0040779,1134.151697,1133.221388,9773.476601,1493.143082,10456.75397,14592.22102,568244.2439,805.034399,44695.15228,2755.90992,856.1131954,834.3088627,1644.696474,6845.70874,2110.823242,3290.542969,1157.001495,802.0479679,794.1191196,792.5198078,1394.511938,2051.835537,1035.854101,2754.808903,893.6071396,794.588089,893.9502239,1390.051842,874.1905689,963.416338,853.8603783,852.9667854,2208.985806,834.9025249,3398.144484
6810.853004,20548.63086,1231.592655,2380.337891,4202.283859,1036.481142,814.4283295,810.0106716,1633.919239,913.5129452,5157.269001,933.2926273,803.3077717,974.7588634,7199.314833,20453.97973,2707.572699,854.2284966,1313.52973,4107.059479,812.1664524,70279.30212,813.816309,831.3963413,25386.32774,4834.335089,1734.972239,1935.734272,811.8240833,121015.7447,10733.52027,814.6686554,1714.110136,6714.546919,1135.730267,38115.29732,800.9839058,1114.288092,1137.214422,9913.679838,1494.372845,10315.3255,14810.21428,583963.9039,797.2316742,44532.86529,2430.453062,854.6667099,852.0793915,1641.327381,6934.210938,1809.538086,3657.816895,1197.84832,798.1450558,800.0884056,797.8579998,1396.622419,2031.639099,1014.471292,2694.814682,894.9017525,1067.557812,901.7655849,1400.969028,858.2069874,860.7599735,832.7736855,913.2514,2136.321306,837.1465206,3826.682091
6812.280178,20437.29297,1174.420357,2722.908936,3674.068928,996.0720539,855.0620079,802.6018143,1675.796986,931.5135479,5225.579262,992.8610325,795.4647541,993.209362,7230.341911,20188.28607,2625.659943,1134.181023,1293.395281,4008.056164,805.8824539,69185.72164,794.0826416,795.5081463,26082.68309,5054.269314,1713.807344,1915.89427,814.4717216,122935.4379,10554.80099,818.8922405,1655.26557,6055.886269,1133.940458,37616.35709,805.3121567,1093.817472,1111.503601,10892.54332,1474.087477,10812.15143,14759.63545,560536.9546,815.0947094,44993.92414,2732.664347,856.0767174,858.3776951,1644.548893,6820.691162,2097.42334,3548.594971,1154.301167,795.301199,802.3388386,799.6971607,1378.488779,2019.119978,1014.002562,2655.938387,881.8314075,797.7051735,942.710638,1352.430105,862.019062,847.3117352,973.3963013,856.9056988,2092.082977,955.8587074,3387.552738
6805.695534,20353.73828,1245.945454,2508.700928,3825.403214,1034.98745,818.3090687,802.4020195,1673.935413,891.8423653,5364.417791,954.5149803,812.8921986,972.5246429,7178.166866,20012.74633,2691.959381,855.591774,1332.406044,4313.180447,826.8370628,70695.12391,813.7788773,814.0408993,24784.554,4954.304218,1734.933615,1875.485897,814.9352074,121677.4168,10408.24842,835.2427483,1694.823265,6735.087156,1095.322609,37002.08306,795.4895496,1074.421883,1134.669304,10198.45009,1535.305023,10652.0586,15593.09673,576783.1762,811.3322258,44694.93937,2893.581152,859.6024513,834.6822262,1632.082224,6792.178467,1761.270996,3344.76416,1187.797546,814.9800301,813.7512207,822.3605156,1394.136429,2000.101089,1014.017344,2664.159536,894.4823742,831.9270611,916.1674976,1262.951612,916.3353443,852.5960445,882.9979897,829.6899796,2231.226444,836.5545273,3439.581871
6807.706356,20446.14697,1155.185938,2717.361084,4139.131308,1015.154362,817.7549839,795.1226234,1636.007786,1017.790079,5237.415552,1135.205984,1062.069893,995.901823,7191.516399,19935.46391,2735.775232,839.2775059,1314.335585,4233.752966,795.9749699,68482.16653,815.112114,820.3439713,24374.48025,5913.437366,1692.830324,1974.116802,798.7146378,64493.77537,10362.82992,808.3610535,1715.792179,6354.305267,1173.938751,36895.8056,792.0706272,1114.688158,1133.654594,10976.41993,1494.283438,9731.433153,14910.00676,576671.4916,1118.267059,44403.06211,2333.122015,861.4709377,855.4837704,1902.092457,7042.376953,2016.062012,3321.826904,1152.233601,800.9383678,1109.713793,801.2766838,1894.202709,1976.427555,997.954607,2636.549234,933.0413342,1136.665344,1300.072908,1367.641449,867.6526546,859.6379757,1034.445047,834.4550133,2238.656044,835.9515667,3460.473537
